UserId,Influenced Billboards
1918,"{3846: 1.36607142857143, 3413: 0.479166666666667, 4484: 1.59821428571429}"
1919,"{748: 0.601190476190476, 953: 0.290178571428571, 1547: 0.744047619047619, 1622: 0.860119047619048, 1637: 1.8125, 4172: 0.65327380952381}"
1920,{2231: 0.620535714285714}
1921,"{2608: 0.199404761904762, 1760: 3.51785714285714}"
1922,"{65: 0.547619047619048, 1299: 0.456845238095238}"
1923,"{284: 0.764880952380952, 547: 0.681547619047619, 1576: 0.714285714285714, 4069: 0.419642857142857, 3354: 0.592261904761905, 4414: 0.430059523809524}"
1924,"{1017: 0.488095238095238, 1392: 1.70982142857143, 2874: 0.141369047619048, 2319: 0.648809523809524}"
1925,"{320: 0.258928571428571, 1579: 0.169642857142857}"
1926,{2944: 0.885416666666667}
1927,{400: 0.511904761904762}
1928,"{165: 0.375, 325: 0.287202380952381, 3879: 0.522321428571429}"
1929,{770: 0.260416666666667}
1930,"{778: 0.71875, 2873: 2.86160714285714}"
1931,"{60: 0.916666666666667, 2785: 0.37797619047619, 1808: 0.285714285714286, 2339: 0.30952380952381}"
1932,"{781: 2.04017857142857, 2867: 1.08630952380952, 3017: 0.943452380952381}"
1933,"{280: 1.76785714285714, 2268: 0.376488095238095}"
1934,"{812: 0.675595238095238, 1016: 1.58928571428571, 1422: 0.72172619047619, 3857: 0.470238095238095, 3890: 0.819940476190476, 3314: 0.194940476190476, 4306: 0.31547619047619, 4366: 0.488095238095238}"
1935,"{180: 0.436011904761905, 363: 0.141369047619048, 818: 0.553571428571429, 3618: 0.244047619047619}"
1936,"{3057: 1.69940476190476, 2177: 0.711309523809524}"
1937,"{475: 0.183035714285714, 3754: 0.71577380952381}"
1938,"{1278: 1.9375, 1352: 0.279761904761905, 2943: 2.53571428571429, 2437: 0.424107142857143}"
1939,"{3509: 0.675595238095238, 4388: 1.3125, 4601: 0.986607142857143}"
1940,"{1348: 1.30357142857143, 2829: 0.879464285714286, 1938: 0.226190476190476, 3468: 0.626488095238095, 4556: 0.894345238095238}"
1941,"{2542: 0.483630952380952, 2274: 0.130952380952381}"
1942,{2963: 1.35416666666667}
1943,"{2348: 0.834821428571429, 3842: 0.196428571428571}"
1944,"{287: 0.604166666666667, 869: 0.297619047619048, 3795: 0.793154761904762, 3190: 0.150297619047619, 4207: 1.88392857142857}"
1945,"{154: 1.30952380952381, 824: 0.538690476190476, 1671: 0.967261904761905}"
1946,"{1136: 1.16369047619048, 2668: 0.821428571428571, 1592: 0.946428571428571}"
1947,"{973: 0.178571428571429, 1347: 2.86607142857143, 3724: 0.583333333333333}"
1948,"{3620: 0.287202380952381, 4030: 1.19345238095238, 3539: 0.776785714285714, 4641: 0.31547619047619}"
1949,"{2617: 0.953869047619047, 3642: 0.467261904761905, 3716: 0.517857142857143}"
1950,"{765: 0.449404761904762, 1274: 0.928571428571429, 3945: 0.876488095238095, 3562: 1.9702380952381, 4672: 1.80059523809524}"
1951,"{3444: 0.806547619047619, 4523: 1.44642857142857}"
1952,"{239: 0.552083333333333, 3163: 0.90625, 4170: 0.671130952380952}"
1953,"{589: 1.52678571428571, 1650: 0.366071428571429, 1678: 0.726190476190476}"
1954,"{1668: 1.84821428571429, 3877: 0.52827380952381, 4256: 0.342261904761905}"
1955,"{2661: 0.650297619047619, 2410: 0.898809523809524, 3747: 1.0952380952381}"
1956,"{3056: 0.453869047619048, 1785: 0.21875, 4568: 0.18452380952381}"
1957,"{1082: 0.568452380952381, 3010: 0.583333333333333, 2474: 0.800595238095238, 3117: 0.568452380952381, 3369: 0.379464285714286, 4111: 0.772321428571429, 4433: 0.601190476190476}"
1958,{}
1959,"{566: 0.776785714285714, 2716: 0.955357142857143, 2164: 0.613095238095238, 4028: 0.235119047619048, 3487: 0.489583333333333, 4577: 1.47321428571429}"
1960,{612: 0.845238095238095}
1961,"{140: 0.967261904761905, 821: 1.29017857142857, 2979: 0.732142857142857, 2390: 0.458333333333333, 3296: 0.848214285714286, 4346: 0.138392857142857}"
1962,"{1051: 0.794642857142857, 1231: 0.577380952380952, 3131: 1.77083333333333, 4133: 1.625}"
1963,"{919: 0.160714285714286, 998: 2.38095238095238}"
1964,"{1615: 0.163690476190476, 3204: 0.858630952380952, 4226: 0.837797619047619}"
1965,"{316: 0.912202380952381, 741: 0.450892857142857, 2688: 0.508928571428571, 4061: 0.90327380952381}"
1966,"{3258: 0.382440476190476, 4293: 0.919642857142857}"
1967,"{1867: 0.613095238095238, 3740: 1.98214285714286}"
1968,{558: 0.261904761904762}
1969,{1342: 1.79166666666667}
1970,"{1112: 1.67261904761905, 1117: 0.758928571428571, 1260: 1.4375, 1803: 1.49404761904762, 4102: 0.177083333333333}"
1971,"{1039: 1.01785714285714, 2691: 0.87202380952381, 3083: 0.489583333333333, 3088: 0.438988095238095}"
1972,{591: 0.383928571428571}
1973,"{2634: 0.636904761904762, 2731: 0.822916666666667}"
1974,"{447: 0.65922619047619, 4293: 0.919642857142857}"
1975,"{604: 1.10119047619048, 2780: 0.369047619047619, 2162: 0.973214285714286, 2355: 0.693452380952381}"
1976,"{147: 0.419642857142857, 538: 0.12797619047619, 1978: 0.754464285714286, 3941: 0.711309523809524}"
1977,"{241: 0.748511904761905, 1128: 2.39285714285714, 3951: 0.388392857142857, 4126: 0.398809523809524, 4178: 3.92261904761905}"
1978,"{57: 0.985119047619047, 1036: 1.38095238095238, 1101: 0.294642857142857, 3007: 0.84672619047619}"
1979,{323: 0.25297619047619}
1980,"{3697: 0.90625, 4085: 0.264880952380952}"
1981,"{2569: 0.880952380952381, 1726: 0.584821428571429, 4050: 0.610119047619048}"
1982,"{306: 0.495535714285714, 441: 0.43452380952381, 1569: 1.98214285714286, 2116: 1.8422619047619, 3453: 0.305059523809524, 4538: 0.352678571428571}"
1983,"{2482: 1.84821428571429, 3387: 0.255952380952381, 4454: 0.654761904761905}"
1984,"{1219: 1.67261904761905, 2702: 0.157738095238095, 2166: 0.688988095238095, 2325: 0.191964285714286, 3672: 0.678571428571429}"
1985,"{956: 2.96428571428571, 1200: 1.40178571428571, 1776: 1.83333333333333}"
1986,"{1355: 0.663690476190476, 2710: 0.24702380952381, 3742: 0.133928571428571}"
1987,{1792: 0.22172619047619}
1988,"{3345: 0.202380952380952, 4404: 0.489583333333333}"
1989,"{1811: 1.21875, 3335: 0.982142857142857, 4390: 0.928571428571429}"
1990,"{435: 0.501488095238095, 783: 1.97619047619048, 1322: 1.72619047619048}"
1991,"{338: 1.55357142857143, 1065: 0.84672619047619, 1319: 0.580357142857143, 2162: 0.973214285714286, 3198: 0.755952380952381, 4217: 0.154761904761905}"
1992,"{1059: 0.617559523809524, 2304: 0.462797619047619, 3927: 0.526785714285714, 3168: 0.311011904761905, 3178: 0.363095238095238, 4177: 0.438988095238095, 4188: 0.633928571428571}"
1993,"{269: 0.891369047619048, 1338: 0.328869047619048, 1957: 0.976190476190476, 1969: 0.623511904761905, 2430: 0.25, 3650: 0.177083333333333, 3312: 0.819940476190476, 4364: 0.977678571428571}"
1994,"{2865: 0.447916666666667, 3324: 1.3422619047619, 4378: 0.625}"
1995,"{170: 0.799107142857143, 382: 0.62797619047619, 2750: 0.471726190476191, 1860: 1.45833333333333, 1921: 1.43303571428571}"
1996,"{66: 2.79017857142857, 277: 0.535714285714286, 1161: 0.970238095238095}"
1997,"{393: 1.4077380952381, 1052: 0.842261904761905}"
1998,{837: 0.556547619047619}
1999,"{664: 2.5297619047619, 1092: 0.383928571428571, 1753: 1.22916666666667}"
2000,"{974: 1.08928571428571, 3039: 0.696428571428571}"
