B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone,Cost
2253,437096,34.051402,-118.247851,11:13,11:14,Mobile Phone Shop,648,14464.008,0.964285714285714,1,0.10091381174771279
2254,437096,34.051402,-118.247851,11:16,11:17,Fast Food Restaurant,642,14330.082,1.91071428571429,1,0.1843083281884309
2255,437096,34.051402,-118.247851,11:17,11:18,Middle Eastern Restaurant,224,4999.904,0.333333333333333,1,0.03391065357183495
2256,437096,34.051402,-118.247851,11:22,11:23,Wings Joint,349,7790.029,0.519345238095238,1,0.05048203511579532
2257,437096,34.051402,-118.247851,11:23,11:24,Gastropub,460,10267.66,0.68452380952381,1,0.07214684468913668
2258,437096,34.051402,-118.247851,11:25,11:26,Middle School,593,13236.353,0.882440476190476,1,0.08992764973503742
2259,437096,34.051402,-118.247851,11:26,11:27,College Stadium,110,2455.31,0.163690476190476,1,0.01567147203237656
2260,437096,34.051402,-118.247851,11:33,11:34,Bridge,481,10736.401,0.71577380952381,1,0.07754007927332672
2261,437096,34.051402,-118.247851,11:34,11:35,Fraternity House,93,2075.853,0.138392857142857,1,0.01278099892456267
2262,437096,34.051402,-118.247851,11:35,11:36,Candy Store,463,10334.623,0.688988095238095,1,0.06932256699491347
2263,437096,34.051402,-118.247851,11:37,11:38,Nursery School,588,13124.748,0.875,1,0.0953297753424512
2264,437096,34.051402,-118.247851,11:41,11:42,Snack Place,643,14352.403,0.956845238095238,1,0.09884628122575145
2265,437096,34.051402,-118.247851,11:44,11:45,Italian Restaurant,145,3236.545,0.21577380952381,1,0.02353592719962958
2266,437096,34.051402,-118.247851,11:50,11:51,Other Great Outdoors,332,7410.572,0.494047619047619,1,0.048508152458422264
2267,437096,34.051402,-118.247851,11:55,11:56,Temple,95,2120.495,0.141369047619048,1,0.013669842748445089
2268,437096,34.051402,-118.247851,11:58,11:59,Latin American Restaurant,253,5647.213,0.376488095238095,1,0.03471808196848016
2269,437096,34.051402,-118.247851,12:02,12:03,Ice Cream Shop,616,13749.736,0.916666666666667,1,0.09904052228170754
2270,437096,34.051402,-118.247851,12:04,12:05,Dumpling Restaurant,163,3638.323,0.242559523809524,1,0.024134436566206605
2271,437096,34.051402,-118.247851,12:10,12:11,Furniture / Home Store,231,5156.151,0.6875,1,0.06739363727234245
2272,437096,34.051402,-118.247851,12:11,12:12,Spa / Massage,517,11539.957,1.53869047619048,1,0.14075711617047887
2273,437096,34.051402,-118.247851,12:18,12:19,Fried Chicken Joint,359,8013.239,0.53422619047619,1,0.05494508283647905
2274,437096,34.051402,-118.247851,12:23,12:24,Fish & Chips Shop,88,1964.248,0.130952380952381,1,0.013491318260688912
2275,437096,34.051402,-118.247851,12:26,12:27,Post Office,293,6540.053,0.436011904761905,1,0.04649809612095508
2276,437096,34.051402,-118.247851,12:28,12:29,Office,211,4709.731,0.313988095238095,1,0.03383810880396416
2277,437096,34.051402,-118.247851,12:30,12:31,Garden,145,3236.545,0.431547619047619,1,0.046905078821207605
2278,437096,34.051402,-118.247851,12:31,12:32,Dessert Shop,226,5044.546,0.336309523809524,1,0.03655941353341542
2279,437096,34.051402,-118.247851,12:32,12:33,Train Station,157,3504.397,0.233630952380952,1,0.02476961366662983
2280,437096,34.051402,-118.247851,12:35,12:36,Laundry Service,378,8437.338,0.5625,1,0.05955410081204434
2281,437096,34.051402,-118.247851,12:37,12:38,Molecular Gastronomy Restaurant,511,11406.031,0.760416666666667,1,0.06992431479241076
2282,437096,34.051402,-118.247851,12:38,12:39,Bridal Shop,238,5312.398,0.708333333333333,1,0.07543892985821057
2283,437096,34.051402,-118.247851,12:39,12:40,German Restaurant,566,12633.686,0.842261904761905,1,0.08507395032309861
2284,437096,34.051402,-118.247851,12:41,12:42,Seafood Restaurant,191,4263.311,0.284226190476191,1,0.02630605240284778
2285,437096,34.051402,-118.247851,12:42,12:43,Pet Service,589,13147.069,0.876488095238095,1,0.08893533796757472
2286,437096,34.051402,-118.247851,12:43,12:44,Gym / Fitness Center,235,5245.435,0.349702380952381,1,0.036391613505729684
2287,437096,34.051402,-118.247851,12:46,12:47,Cosmetics Shop,233,5200.793,0.34672619047619,1,0.03305846620300189
2288,437096,34.051402,-118.247851,12:48,12:49,Fair,427,9531.067,0.635416666666667,1,0.060229289998548666
2289,437096,34.051402,-118.247851,12:53,12:54,Funeral Home,657,14664.897,2.93303571428571,1,0.2751063689538681
2290,437096,34.051402,-118.247851,12:56,12:57,Department Store,222,4955.262,0.660714285714286,1,0.06086874265825267
2291,437096,34.051402,-118.247851,13:00,13:01,Camera Store,611,13638.131,1.81845238095238,1,0.18493203110154327
2292,437096,34.051402,-118.247851,13:05,13:06,Brazilian Restaurant,599,13370.279,1.7827380952381,1,0.17960254711683438
2293,437096,34.051402,-118.247851,13:08,13:09,Rest Area,614,13705.094,0.913690476190476,1,0.09625293310056642
2294,437096,34.051402,-118.247851,13:11,13:12,Bagel Shop,211,4709.731,0.313988095238095,1,0.029660962611832854
2295,437096,34.051402,-118.247851,13:12,13:13,Winery,630,14062.23,0.9375,1,0.08699514377062308
2296,437096,34.051402,-118.247851,13:17,13:18,Video Game Store,302,6740.942,0.898809523809524,1,0.08942117087818338
2297,437096,34.051402,-118.247851,13:18,13:19,Hotel,336,7499.856,0.5,1,0.05405329064179748
2298,437096,34.051402,-118.247851,13:26,13:27,Bike Shop,126,2812.446,0.1875,1,0.020385352699860155
2299,437096,34.051402,-118.247851,13:30,13:31,Performing Arts Venue,624,13928.304,0.928571428571429,1,0.09837214406360253
2300,437096,34.051402,-118.247851,13:32,13:33,Gift Shop,501,11182.821,0.745535714285714,1,0.07466156044121433
2301,437096,34.051402,-118.247851,13:33,13:34,Medical Center,183,4084.743,0.272321428571429,1,0.027438999545462715
2302,437096,34.051402,-118.247851,13:34,13:35,Bike Shop,478,10669.438,0.711309523809524,1,0.07295407976910381
2303,437096,34.051402,-118.247851,13:37,13:38,Brewery,505,11272.105,0.751488095238095,1,0.07566815434129207
2304,437096,34.051402,-118.247851,13:41,13:42,Candy Store,311,6941.831,0.462797619047619,1,0.04826854943152078
2305,437096,34.051402,-118.247851,13:43,13:44,Diner,444,9910.524,0.660714285714286,1,0.07012039473938132
2306,437096,34.051402,-118.247851,13:44,13:45,Car Wash,339,7566.819,1.00892857142857,1,0.10666902351647826
2307,437096,34.051402,-118.247851,13:46,13:47,Campground,546,12187.266,0.8125,1,0.07376697867899858
2308,437096,34.051402,-118.247851,13:51,13:52,Harbor / Marina,644,14374.724,0.958333333333333,1,0.09759354178912484
2309,437096,34.051402,-118.247851,13:53,13:54,Mosque,639,14263.119,1.90178571428571,1,0.20574881391163732
2310,437096,34.051402,-118.247851,13:57,13:58,Financial or Legal Service,495,11048.895,0.736607142857143,1,0.07132932702642995
2311,437096,34.051402,-118.247851,14:01,14:02,Food,288,6428.448,0.428571428571429,1,0.042194814687998364
2312,437096,34.051402,-118.247851,14:07,14:08,Factory,507,11316.747,0.754464285714286,1,0.07790017402656979
2313,437096,34.051402,-118.247851,14:11,14:12,Nightlife Spot,477,10647.117,0.709821428571429,1,0.0778271529094433
2314,437096,34.051402,-118.247851,14:12,14:13,Korean Restaurant,378,8437.338,0.5625,1,0.05679091798390388
2315,437096,34.051402,-118.247851,14:14,14:15,Hobby Shop,211,4709.731,0.62797619047619,1,0.06803268954552753
2316,437096,34.051402,-118.247851,14:23,14:24,Mediterranean Restaurant,161,3593.681,0.479166666666667,1,0.04527008085293741
2317,437096,34.051402,-118.247851,14:26,14:27,Smoke Shop,554,12365.834,1.64880952380952,1,0.15069263619728784
2318,437096,34.051402,-118.247851,14:28,14:29,Museum,175,3906.175,0.260416666666667,1,0.027414206308297724
2319,437096,34.051402,-118.247851,14:32,14:33,Donut Shop,436,9731.956,0.648809523809524,1,0.06574136487890675
2320,437096,34.051402,-118.247851,14:35,14:36,Museum,413,9218.573,0.614583333333333,1,0.0646651757403307
2321,437096,34.051402,-118.247851,14:36,14:37,Art Museum,278,6205.238,0.413690476190476,1,0.03793617195766798
2322,437096,34.051402,-118.247851,14:37,14:38,Rest Area,199,4441.879,0.296130952380952,1,0.030550611859546096
2323,437096,34.051402,-118.247851,14:41,14:42,Public Art,190,4240.99,0.282738095238095,1,0.025447005927190743
2324,437096,34.051402,-118.247851,14:49,14:50,Automotive Shop,287,6406.127,0.427083333333333,1,0.045665486885914146
2325,437096,34.051402,-118.247851,14:51,14:52,Bridal Shop,129,2879.409,0.191964285714286,1,0.019103161740602802
2326,437096,34.051402,-118.247851,14:54,14:55,Camera Store,252,5624.892,0.75,1,0.0735358599135227
2327,437096,34.051402,-118.247851,14:56,14:57,Car Wash,244,5446.324,0.726190476190476,1,0.0797250151881076
2328,437096,34.051402,-118.247851,14:57,14:58,Shrine,535,11941.735,0.796130952380952,1,0.08339343805621027
2329,437096,34.051402,-118.247851,14:58,14:59,Professional & Other Places,269,6004.349,1.20089285714286,1,0.1123238577202125
2330,437096,34.051402,-118.247851,14:59,15:00,Arcade,130,2901.73,0.193452380952381,1,0.019059120706809277
2331,437096,34.051402,-118.247851,15:00,15:01,Steakhouse,183,4084.743,0.272321428571429,1,0.02931895909796381
2332,437096,34.051402,-118.247851,15:01,15:02,Tanning Salon,359,8013.239,1.06845238095238,1,0.1051845121433552
2333,437096,34.051402,-118.247851,15:06,15:07,Food & Drink Shop,595,13280.995,1.77083333333333,1,0.19018283189828614
2334,437096,34.051402,-118.247851,15:07,15:08,Flower Shop,242,5401.682,0.360119047619048,1,0.037472386414101125
2335,437096,34.051402,-118.247851,15:17,15:18,Shop & Service,304,6785.584,0.452380952380952,1,0.04405366286346719
2336,437096,34.051402,-118.247851,15:19,15:20,Beer Garden,216,4821.336,0.964285714285714,1,0.09185823010424309
2337,437096,34.051402,-118.247851,15:21,15:22,Indian Restaurant,532,11874.772,0.791666666666667,1,0.0858324770128018
2338,437096,34.051402,-118.247851,15:22,15:23,Steakhouse,382,8526.622,1.13690476190476,1,0.10558798773730205
2339,437096,34.051402,-118.247851,15:24,15:25,Movie Theater,208,4642.768,0.30952380952381,1,0.031673829199736075
2340,437096,34.051402,-118.247851,15:30,15:31,Park,298,6651.658,0.443452380952381,1,0.04714227456159339
2341,437096,34.051402,-118.247851,15:31,15:32,Housing Development,523,11673.883,1.55654761904762,1,0.1443301052631893
2342,437096,34.051402,-118.247851,15:35,15:36,College Academic Building,633,14129.193,0.941964285714286,1,0.09423586411791901
2343,437096,34.051402,-118.247851,15:38,15:39,Music School,100,2232.1,0.297619047619048,1,0.03074877497915216
2344,437096,34.051402,-118.247851,15:40,15:41,Miscellaneous Shop,262,5848.102,0.389880952380952,1,0.042526727071899216
2345,437096,34.051402,-118.247851,15:41,15:42,Newsstand,228,5089.188,0.339285714285714,1,0.03300976693368379
2346,437096,34.051402,-118.247851,15:43,15:44,German Restaurant,554,12365.834,0.824404761904762,1,0.07732969830741922
2347,437096,34.051402,-118.247851,15:47,15:48,Korean Restaurant,319,7120.399,0.949404761904762,1,0.08936086344247976
2348,437096,34.051402,-118.247851,15:48,15:49,Distillery,561,12522.081,0.834821428571429,1,0.0818974833111076
2349,437096,34.051402,-118.247851,15:50,15:51,Newsstand,385,8593.585,0.572916666666667,1,0.06028083500570156
2350,437096,34.051402,-118.247851,15:51,15:52,Burger Joint,520,11606.92,1.54761904761905,1,0.16834830552506544
2351,437096,34.051402,-118.247851,15:53,15:54,Gift Shop,349,7790.029,0.519345238095238,1,0.05349835280962807
2352,437096,34.051402,-118.247851,15:55,15:56,Korean Restaurant,422,9419.462,0.62797619047619,1,0.06794775814700638
2353,437096,34.051402,-118.247851,15:57,15:58,Post Office,512,11428.352,0.761904761904762,1,0.08204468939681338
2354,437096,34.051402,-118.247851,16:01,16:02,Tapas Restaurant,394,8794.474,0.586309523809524,1,0.05683243988502486
2355,437096,34.051402,-118.247851,16:06,16:07,Shrine,233,5200.793,0.693452380952381,1,0.07166660741923228
2356,437096,34.051402,-118.247851,16:11,16:12,Eastern European Restaurant,572,12767.612,0.851190476190476,1,0.07750071580348891
2357,437096,34.051402,-118.247851,16:13,16:14,Bowling Alley,210,4687.41,0.625,1,0.06128542786808324
2358,437096,34.051402,-118.247851,16:15,16:16,Trade School,224,4999.904,0.333333333333333,1,0.032301328645314924
2359,437096,34.051402,-118.247851,16:18,16:19,Burger Joint,653,14575.613,0.97172619047619,1,0.09205083617885818
2360,437096,34.051402,-118.247851,16:26,16:27,Music Store,131,2924.051,0.194940476190476,1,0.019105977627712052
2361,437096,34.051402,-118.247851,16:27,16:28,Post Office,323,7209.683,0.480654761904762,1,0.05006561992394
2362,437096,34.051402,-118.247851,16:30,16:31,Falafel Restaurant,231,5156.151,0.34375,1,0.037129401518140114
2363,437096,34.051402,-118.247851,16:32,16:33,Internet Cafe,376,8392.696,0.55952380952381,1,0.05079533527015746
2364,437096,34.051402,-118.247851,16:34,16:35,Mobile Phone Shop,269,6004.349,0.800595238095238,1,0.07559627800868678
2365,437096,34.051402,-118.247851,16:35,16:36,Gift Shop,325,7254.325,0.483630952380952,1,0.04736994324927775
2366,437096,34.051402,-118.247851,16:37,16:38,Synagogue,657,14664.897,0.977678571428571,1,0.10743361693115643
2367,437096,34.051402,-118.247851,16:38,16:39,Road,288,6428.448,0.428571428571429,1,0.04384697946307959
2368,437096,34.051402,-118.247851,16:42,16:43,Bridge,157,3504.397,0.233630952380952,1,0.024948776489521037
2369,437096,34.051402,-118.247851,16:45,16:46,Pet Service,135,3013.335,0.401785714285714,1,0.036511364437375717
2370,437096,34.051402,-118.247851,16:46,16:47,Art Museum,323,7209.683,0.480654761904762,1,0.04584008698758197
2371,437096,34.051402,-118.247851,16:47,16:48,Mediterranean Restaurant,648,14464.008,1.92857142857143,1,0.20893781350579482
2372,437096,34.051402,-118.247851,16:48,16:49,Financial or Legal Service,551,12298.871,0.819940476190476,1,0.07602825040768964
2373,437096,34.051402,-118.247851,16:50,16:51,Jewelry Store,104,2321.384,0.154761904761905,1,0.01482850205108147
2374,437096,34.051402,-118.247851,16:51,16:52,Spanish Restaurant,243,5424.003,0.361607142857143,1,0.032840614468531405
2375,437096,34.051402,-118.247851,16:55,16:56,Other Nightlife,664,14821.144,0.988095238095238,1,0.09085072025770541
2376,437096,34.051402,-118.247851,16:58,16:59,Deli / Bodega,615,13727.415,0.915178571428571,1,0.09932426318552678
2377,437096,34.051402,-118.247851,17:01,17:02,Public Art,327,7298.967,0.486607142857143,1,0.049464414346885546
2378,437096,34.051402,-118.247851,17:04,17:05,Greek Restaurant,348,7767.708,0.517857142857143,1,0.04919837452949724
2379,437096,34.051402,-118.247851,17:05,17:06,Burger Joint,254,5669.534,0.37797619047619,1,0.03643084328082654
2380,437096,34.051402,-118.247851,17:09,17:10,History Museum,608,13571.168,0.904761904761905,1,0.08621791746879494
2381,437096,34.051402,-118.247851,17:10,17:11,Funeral Home,347,7745.387,0.516369047619048,1,0.05342625018687778
2382,437096,34.051402,-118.247851,17:14,17:15,Winery,115,2566.915,0.171130952380952,1,0.018383523441353473
2383,437096,34.051402,-118.247851,17:15,17:16,Castle,192,4285.632,0.285714285714286,1,0.026420941383856304
2384,437096,34.051402,-118.247851,17:17,17:18,Chinese Restaurant,303,6763.263,0.450892857142857,1,0.04920743347492491
2385,437096,34.051402,-118.247851,17:18,17:19,Dummy,471,10513.191,1.40178571428571,1,0.15019990832480482
2386,437096,34.051402,-118.247851,17:22,17:23,Jewelry Store,550,12276.55,0.818452380952381,1,0.08810082825308799
2387,437096,34.051402,-118.247851,17:24,17:25,Bike Shop,285,6361.485,0.424107142857143,1,0.04069161669073976
2388,437096,34.051402,-118.247851,17:25,17:26,Spanish Restaurant,197,4397.237,0.293154761904762,1,0.027068985605240247
2389,437096,34.051402,-118.247851,17:26,17:27,Greek Restaurant,340,7589.14,0.505952380952381,1,0.05388552349388463
2390,437096,34.051402,-118.247851,17:27,17:28,Falafel Restaurant,308,6874.868,0.458333333333333,1,0.041908004745044185
2391,437096,34.051402,-118.247851,17:31,17:32,Eastern European Restaurant,137,3057.977,0.203869047619048,1,0.022292301940713702
2392,437096,34.051402,-118.247851,17:33,17:34,Car Dealership,161,3593.681,0.239583333333333,1,0.023742809504324426
2393,437096,34.051402,-118.247851,17:39,17:40,Hot Dog Joint,356,7946.276,0.529761904761905,1,0.04771828752311208
2394,437096,34.051402,-118.247851,17:42,17:43,Storage Facility,364,8124.844,0.541666666666667,1,0.05831179352660128
2395,437096,34.051402,-118.247851,17:43,17:44,Arcade,567,12656.007,0.84375,1,0.07820892137202903
2396,437096,34.051402,-118.247851,17:44,17:45,Car Dealership,532,11874.772,0.791666666666667,1,0.07570946434415245
2397,437096,34.051402,-118.247851,17:47,17:48,Nail Salon,107,2388.347,0.15922619047619,1,0.016690455068909846
2398,437096,34.051402,-118.247851,17:49,17:50,Spiritual Center,184,4107.064,0.273809523809524,1,0.02897228036673591
2399,437096,34.051402,-118.247851,17:53,17:54,Music Store,100,2232.1,0.297619047619048,1,0.026785911172239878
2400,437096,34.051402,-118.247851,17:54,17:55,Plaza,251,5602.571,0.373511904761905,1,0.0399275081764193
2401,437096,34.051402,-118.247851,17:56,17:57,Hot Dog Joint,157,3504.397,0.700892857142857,1,0.06416096845142918
2402,437096,34.051402,-118.247851,18:02,18:03,Stadium,126,2812.446,0.1875,1,0.01722603945525288
2403,437096,34.051402,-118.247851,18:03,18:04,Eastern European Restaurant,156,3482.076,0.464285714285714,1,0.045114129704314436
2404,437096,34.051402,-118.247851,18:05,18:06,Afghan Restaurant,357,7968.597,0.53125,1,0.05253545019747359
2405,437096,34.051402,-118.247851,18:09,18:10,Spiritual Center,172,3839.212,0.255952380952381,1,0.027723869681656278
2406,437096,34.051402,-118.247851,18:13,18:14,Vietnamese Restaurant,458,10223.018,0.681547619047619,1,0.0717714525685527
2407,437096,34.051402,-118.247851,18:15,18:16,Hobby Shop,456,10178.376,0.678571428571429,1,0.06435675301925667
2408,437096,34.051402,-118.247851,18:17,18:18,Cajun / Creole Restaurant,326,7276.646,0.485119047619048,1,0.04931266585303095
2409,437096,34.051402,-118.247851,18:19,18:20,Turkish Restaurant,564,12589.044,0.839285714285714,1,0.08043940987388777
2410,437096,34.051402,-118.247851,18:21,18:22,Seafood Restaurant,604,13481.884,0.898809523809524,1,0.09710094168645751
2411,437096,34.051402,-118.247851,18:30,18:31,German Restaurant,124,2767.804,0.18452380952381,1,0.01722247854006313
2412,437096,34.051402,-118.247851,18:36,18:37,Fish & Chips Shop,377,8415.017,0.561011904761905,1,0.05790150700482388
