UserId,Influenced Billboards
570,"{1022: 0.0115999235400936, 1025: 0.0115999235400936, 1989: 0.0449584249259294, 2823: 0.0533307846697887, 4941: 0.0095106565994456, 4951: 0.0190213131988913, 5823: 0.0239510656599445, 5833: 0.0479021313198891, 5894: 0.0182356876612826, 5905: 0.0364713753225652, 5975: 0.0298193634712797, 5985: 0.0596387269425595, 6036: 0.0267609672178151, 7738: 0.5763165440122335, 9380: 0.0384688903756092, 9535: 0.0011468985950492, 9536: 0.0011468985950492, 9538: 0.0045875943801968, 9550: 0.0034406957851476, 9551: 0.0011468985950492, 9553: 0.0011468985950492, 9554: 0.0011468985950492, 9556: 0.0022937971900984, 9564: 0.0022937971900984, 9572: 0.0034406957851476, 9574: 0.0034406957851476, 9587: 0.0034406957851476, 9599: 0.0045875943801968, 9600: 0.0057344929752461, 9610: 0.0034406957851476, 9617: 0.0011468985950492, 9623: 0.0022937971900984, 9624: 0.0034406957851476, 9625: 0.0022937971900984, 9656: 0.0011468985950492, 9657: 0.0011468985950492, 9659: 0.0045875943801968, 9671: 0.0034406957851476, 9672: 0.0011468985950492, 9674: 0.0011468985950492, 9675: 0.0011468985950492, 9677: 0.0022937971900984, 9685: 0.0022937971900984, 9693: 0.0034406957851476, 9695: 0.0034406957851476, 9708: 0.0034406957851476, 9720: 0.0045875943801968, 9721: 0.0057344929752461, 9731: 0.0034406957851476, 9738: 0.0011468985950492, 9744: 0.0022937971900984, 9745: 0.0034406957851476, 9746: 0.0022937971900984, 9777: 0.0011468985950492, 9778: 0.0011468985950492, 9780: 0.0045875943801968, 9792: 0.0034406957851476, 9793: 0.0011468985950492, 9795: 0.0011468985950492, 9796: 0.0011468985950492, 9798: 0.0022937971900984, 9806: 0.0022937971900984, 9814: 0.0034406957851476, 9816: 0.0034406957851476, 9829: 0.0034406957851476, 9841: 0.0045875943801968, 9842: 0.0057344929752461, 9852: 0.0034406957851476, 9859: 0.0011468985950492, 9865: 0.0022937971900984, 9866: 0.0034406957851476, 9867: 0.0022937971900984, 9898: 0.0011468985950492, 9899: 0.0011468985950492, 9901: 0.0045875943801968, 9913: 0.0034406957851476, 9914: 0.0011468985950492, 9916: 0.0011468985950492, 9917: 0.0011468985950492, 9919: 0.0022937971900984, 9927: 0.0022937971900984, 9935: 0.0034406957851476, 9937: 0.0034406957851476, 9950: 0.0034406957851476, 9962: 0.0045875943801968, 9963: 0.0057344929752461, 9973: 0.0034406957851476, 9980: 0.0011468985950492, 9986: 0.0022937971900984, 9987: 0.0034406957851476, 9988: 0.0022937971900984, 10019: 0.0011468985950492, 10020: 0.0011468985950492, 10022: 0.0045875943801968, 10034: 0.0034406957851476, 10035: 0.0011468985950492, 10037: 0.0011468985950492, 10038: 0.0011468985950492, 10040: 0.0022937971900984, 10048: 0.0022937971900984, 10056: 0.0034406957851476, 10058: 0.0034406957851476, 10071: 0.0034406957851476, 10083: 0.0045875943801968, 10084: 0.0057344929752461, 10094: 0.0034406957851476, 10101: 0.0011468985950492, 10107: 0.0022937971900984, 10108: 0.0034406957851476, 10109: 0.0022937971900984, 10268: 0.0057344929752461, 10281: 0.0080282901653445, 10285: 0.0034406957851476, 10305: 0.0057344929752461, 10469: 0.0057344929752461, 10482: 0.0080282901653445, 10486: 0.0034406957851476, 10506: 0.0057344929752461, 10670: 0.0057344929752461, 10683: 0.0080282901653445, 10687: 0.0034406957851476, 10707: 0.0057344929752461}"
571,"{8: 0.0231998470801873, 7891: 0.0358405810952881, 7935: 0.0358405810952881, 8062: 0.0298193634712797, 8106: 0.0298193634712797}"
572,"{1920: 0.0443467456752365, 1922: 0.0886934913504731, 2606: 0.0894580904138392, 3162: 0.0174902035745006, 4082: 0.1254420338335085, 4370: 0.0387078275829112, 4895: 0.0095106565994456, 4896: 0.0285319697983369, 4900: 0.0095106565994456, 5779: 0.0239510656599445, 5781: 0.0718531969798337, 5785: 0.0239510656599445, 5929: 0.0298193634712797, 5930: 0.0894580904138392, 5934: 0.0298193634712797, 10268: 0.0057344929752461, 10469: 0.0057344929752461, 10670: 0.0057344929752461}"
573,{}
574,"{2245: 0.0298193634712797, 4726: 0.0471834082003249, 4803: 0.0458759438019688}"
575,"{1775: 4.9997610627926985, 2594: 0.0894580904138392, 7563: 2.0171079040428177, 7773: 1.440791360030584, 8481: 0.0642263213227563, 8496: 0.0321131606613781, 8557: 0.0642263213227563, 8572: 0.0321131606613781}"
576,{}
577,"{1860: 2.999856637675619, 2599: 0.1490968173563987, 3095: 0.0307751123004874, 3211: 0.0349804071490012, 4520: 0.0389945522316735, 4567: 0.0194972761158367, 4577: 0.0194972761158367, 4579: 0.0584918283475102, 4581: 0.0389945522316735, 4582: 0.077989104463347, 5544: 0.3422230717767371, 6187: 0.0535219344356303, 7893: 0.1075217432858644, 8064: 0.0894580904138392, 9244: 0.1230048743190289, 9308: 1.1070438688712607}"
578,"{358: 0.0115999235400936, 2409: 0.0642263213227563, 2410: 0.0321131606613781, 2412: 0.0642263213227563, 2559: 0.0642263213227563, 3492: 0.0403326005925642, 4365: 0.0129026091943037, 8810: 0.0321131606613781, 8905: 0.0321131606613781}"
579,"{2183: 0.0707254133613686, 2230: 0.0707254133613686, 4635: 0.0466644365860651, 4659: 0.1399933097581955}"
580,"{1494: 0.0115999235400936, 1498: 0.0115999235400936}"
581,{9464: 0.1154066711268278}
582,"{656: 0.0115999235400936, 735: 0.0115999235400936, 1446: 0.0115999235400936, 8124: 0.0321131606613781, 8354: 0.1190863041192774, 8382: 0.0595431520596387, 8911: 0.0321131606613781, 8924: 0.0321131606613781, 9015: 0.0115999235400936, 9018: 0.0231998470801873, 9019: 0.0115999235400936, 9020: 0.0115999235400936, 9021: 0.0115999235400936, 9024: 0.0115999235400936, 9027: 0.0231998470801873, 9028: 0.0115999235400936, 9029: 0.0115999235400936, 9030: 0.0115999235400936, 9091: 0.0143362324381152}"
583,"{150: 0.0115999235400936, 164: 0.0115999235400936}"
584,{}
585,{}
586,"{2586: 0.119277453885119, 2604: 0.119277453885119, 5301: 0.0143362324381152, 5340: 0.0430086973143457, 5372: 0.1003536270668068, 5524: 0.0855557679441842, 10312: 0.0034406957851476, 10513: 0.0034406957851476, 10714: 0.0034406957851476}"
587,"{2664: 0.0298193634712797, 2943: 0.057344929752461, 4910: 0.0095106565994456, 5339: 0.0286724648762305, 5340: 0.0430086973143457, 5795: 0.0239510656599445, 5870: 0.0182356876612826, 5945: 0.0298193634712797, 6016: 0.0267609672178151, 6136: 0.0267609672178151, 7870: 0.0716811621905763, 8041: 0.0596387269425595, 9424: 0.1154066711268278, 9552: 0.0022937971900984, 9673: 0.0022937971900984, 9794: 0.0022937971900984, 9915: 0.0022937971900984, 10036: 0.0022937971900984, 10214: 0.0034406957851476, 10415: 0.0034406957851476, 10616: 0.0034406957851476}"
588,{}
589,{}
590,{}
591,"{2329: 0.0321131606613781, 2836: 0.0799961770046831, 2873: 0.1146898595049221, 3970: 0.0344069578514766, 4045: 0.0344069578514766, 4310: 0.0774156551658224, 5033: 0.0748446908152537, 5038: 0.2245340724457613, 5235: 0.0588860747395584, 5493: 0.2138894198604606, 5494: 0.1711115358883685, 5501: 0.1711115358883685, 5503: 0.2138894198604606, 5507: 0.0427778839720921, 5509: 0.0427778839720921, 6066: 0.0267609672178151}"
592,"{742: 0.0115999235400936, 743: 0.0115999235400936, 748: 0.0115999235400936, 749: 0.0115999235400936, 755: 0.0115999235400936, 756: 0.0115999235400936, 759: 0.0115999235400936, 760: 0.0115999235400936, 766: 0.0115999235400936, 9018: 0.0231998470801873, 9027: 0.0231998470801873}"
593,"{1681: 0.0321131606613781, 1695: 0.0321131606613781, 1696: 0.0321131606613781, 1697: 0.0321131606613781, 1698: 0.0321131606613781, 1699: 0.0642263213227563, 1700: 0.0321131606613781, 1701: 0.1605658033068909, 2359: 0.057344929752461}"
594,"{2225: 0.0707254133613686, 2327: 0.0642263213227563, 2597: 0.2087355442989582, 4454: 0.0389945522316735, 4603: 0.0466644365860651, 5304: 0.0143362324381152, 5306: 0.0143362324381152, 5317: 0.0143362324381152, 5318: 0.0143362324381152, 5319: 0.0143362324381152, 5320: 0.0143362324381152, 5321: 0.0143362324381152, 5324: 0.057344929752461, 5325: 0.0430086973143457, 5326: 0.0143362324381152, 5328: 0.0286724648762305, 5333: 0.0430086973143457, 5340: 0.0430086973143457, 5342: 0.0286724648762305, 5344: 0.0143362324381152, 5365: 0.0430086973143457, 5391: 0.0430086973143457, 5392: 0.0143362324381152, 5393: 0.0286724648762305, 5399: 0.0430086973143457, 5400: 0.0716811621905763, 5402: 0.0286724648762305, 5403: 0.0286724648762305, 5412: 0.0143362324381152, 5629: 0.0321131606613781, 7945: 0.2150434865717289, 8116: 0.1789161808276785}"
595,"{739: 0.0115999235400936, 745: 0.0115999235400936, 2900: 0.057344929752461, 3696: 0.0113332696167447, 4463: 0.0194972761158367, 9008: 0.0115999235400936, 9010: 0.0115999235400936, 9011: 0.0115999235400936, 9012: 0.0115999235400936}"
596,"{635: 0.0115999235400936, 1897: 3.9998088502341584, 2965: 0.1146898595049221, 3575: 0.238937207301921, 3586: 0.1194686036509605, 3706: 0.0113332696167447, 3755: 0.0339998088502341, 3837: 0.0377788397209213, 3848: 0.0188894198604606, 7563: 2.0171079040428177, 7566: 2.5934244480550515, 7571: 1.152633088024467, 7585: 2.5934244480550515, 7587: 2.0171079040428177, 7588: 2.0171079040428177, 7613: 0.8644748160183503, 7647: 0.5763165440122335, 7651: 0.2881582720061167, 7679: 0.5763165440122335, 7715: 0.2881582720061167, 7780: 2.3052661760489346, 7893: 0.1075217432858644, 8064: 0.0894580904138392, 8791: 0.0321131606613781, 8795: 0.0321131606613781, 8819: 0.0321131606613781, 8874: 0.0321131606613781, 8941: 0.0321131606613781, 9093: 0.6150243715951448, 9101: 0.6150243715951448, 9117: 0.3690146229570868, 9141: 0.2460097486380579, 9177: 0.2460097486380579, 9185: 0.2460097486380579, 9217: 0.3690146229570868, 9251: 0.2460097486380579, 10244: 0.0022937971900984, 10445: 0.0022937971900984, 10646: 0.0022937971900984}"
597,{}
598,"{1687: 0.0321131606613781, 2279: 0.0596387269425595, 2283: 0.0894580904138392, 4759: 0.0943668164006499, 4763: 0.1415502246009748, 4836: 0.0917518876039376, 4840: 0.1376278314059065, 5847: 0.0182356876612826, 5994: 0.0267609672178151, 6055: 0.0535219344356303, 6067: 0.0802829016534454, 6189: 0.1605658033068909, 6192: 0.0802829016534454}"
599,"{1840: 0.9999522125585396, 1841: 3.9998088502341584, 1842: 0.9999522125585396, 1843: 5.999713275351239, 1844: 5.999713275351239, 1850: 2.999856637675619, 1851: 3.9998088502341584, 1852: 2.999856637675619, 1898: 0.9999522125585396, 2736: 0.2087355442989582, 3572: 0.238937207301921, 3834: 0.0377788397209213}"
600,"{3142: 0.0699608142980024, 4023: 0.0344069578514766, 4311: 0.0387078275829112, 5312: 0.0143362324381152, 7697: 0.8644748160183503, 7782: 0.1075217432858644, 7953: 0.0894580904138392, 8487: 0.0642263213227563, 8563: 0.0642263213227563, 9505: 0.1154066711268278, 10316: 0.0034406957851476, 10517: 0.0034406957851476, 10718: 0.0034406957851476}"
601,"{2236: 0.2121762400841059, 2252: 0.0298193634712797, 2746: 0.0596387269425595, 3040: 0.0307751123004874, 4472: 0.0194972761158367, 4717: 0.1399933097581955, 4733: 0.0471834082003249, 4810: 0.0458759438019688}"
602,"{8380: 0.1190863041192774, 9132: 0.4920194972761158}"
603,{}
604,{1761: 0.0321131606613781}
605,{}
606,"{3826: 0.0372742043390996, 4079: 0.1254420338335085, 4298: 0.0516104367772149, 4304: 0.0516104367772149, 4309: 0.0387078275829112, 4313: 0.0387078275829112, 4360: 0.0129026091943037, 4557: 0.0389945522316735, 5059: 0.2245340724457613, 7678: 1.152633088024467}"
607,{}
608,"{5223: 0.0196286915798528, 6106: 0.0802829016534454}"
609,"{5706: 0.2247921246296473, 7817: 0.0358405810952881, 7988: 0.0298193634712797, 9243: 0.3690146229570868}"
610,"{308: 0.0115999235400936, 4878: 0.0095106565994456, 5764: 0.0239510656599445, 5839: 0.0364713753225652, 5912: 0.0298193634712797, 5989: 0.0535219344356303, 6087: 0.0802829016534454, 8304: 0.0201854152728662, 8305: 0.0201854152728662}"
611,"{3030: 0.0307751123004874, 3031: 0.0615502246009748, 3079: 0.0615502246009748, 3080: 0.1231004492019497, 3091: 0.0307751123004874, 3096: 0.0615502246009748, 3098: 0.0307751123004874, 3099: 0.0307751123004874, 3101: 0.0307751123004874, 3107: 0.1231004492019497, 3111: 0.0923253369014622, 3112: 0.0615502246009748, 3122: 0.0615502246009748, 3123: 0.0615502246009748, 3125: 0.1231004492019497, 4470: 0.0194972761158367, 4473: 0.0389945522316735, 4476: 0.0389945522316735, 4477: 0.0194972761158367, 4478: 0.0389945522316735, 4480: 0.0389945522316735, 4481: 0.0389945522316735, 4482: 0.0389945522316735, 4483: 0.0194972761158367, 4484: 0.0194972761158367, 4485: 0.0194972761158367, 4488: 0.0584918283475102, 4489: 0.0194972761158367, 4490: 0.0584918283475102, 4492: 0.0584918283475102, 4493: 0.0194972761158367, 4495: 0.0194972761158367, 4561: 0.0194972761158367, 10295: 0.0057344929752461, 10496: 0.0057344929752461, 10697: 0.0057344929752461}"
612,"{388: 0.0115999235400936, 390: 0.0115999235400936, 391: 0.0115999235400936, 393: 0.0115999235400936, 394: 0.0115999235400936, 402: 0.0115999235400936, 405: 0.0115999235400936, 407: 0.0231998470801873, 408: 0.0231998470801873, 421: 0.0231998470801873, 424: 0.0231998470801873, 431: 0.0115999235400936, 435: 0.0231998470801873, 483: 0.0115999235400936, 490: 0.0115999235400936, 498: 0.0115999235400936, 501: 0.0115999235400936, 503: 0.0231998470801873, 504: 0.0231998470801873, 517: 0.0231998470801873, 520: 0.0231998470801873, 527: 0.0115999235400936, 531: 0.0231998470801873, 579: 0.0115999235400936, 637: 0.0115999235400936, 644: 0.0115999235400936, 649: 0.0115999235400936, 654: 0.0115999235400936, 2652: 0.0298193634712797, 3491: 0.0403326005925642, 3496: 0.0403326005925642, 3615: 0.238937207301921, 3877: 0.0377788397209213, 4362: 0.0516104367772149, 5548: 0.1283336519162763, 5571: 0.057344929752461, 5596: 0.057344929752461, 6473: 0.0321131606613781, 6532: 0.0115999235400936, 6571: 0.0115999235400936, 6616: 0.0115999235400936, 6655: 0.0115999235400936, 6699: 0.0115999235400936, 6705: 0.0115999235400936, 6814: 0.0115999235400936, 6818: 0.0115999235400936, 6829: 0.0115999235400936, 6833: 0.0115999235400936, 7149: 0.0115999235400936, 7234: 0.0115999235400936, 8821: 0.0321131606613781, 8828: 0.0321131606613781, 8833: 0.0321131606613781, 8838: 0.0321131606613781, 8839: 0.0321131606613781, 8840: 0.0321131606613781, 8842: 0.0321131606613781, 8844: 0.0321131606613781, 8845: 0.0321131606613781, 8848: 0.0321131606613781, 8850: 0.0321131606613781, 8852: 0.0321131606613781, 8853: 0.0321131606613781, 8855: 0.0642263213227563, 8857: 0.0321131606613781, 8859: 0.0321131606613781, 8943: 0.0321131606613781, 8955: 0.0321131606613781, 8961: 0.0321131606613781, 8995: 0.0321131606613781, 9002: 0.0321131606613781, 9147: 0.4920194972761158, 9507: 0.269282232629265, 10243: 0.0057344929752461, 10444: 0.0057344929752461, 10645: 0.0057344929752461}"
613,"{6101: 0.0267609672178151, 6110: 0.0267609672178151, 6114: 0.0267609672178151, 6463: 0.0321131606613781, 6560: 0.0347997706202809, 6644: 0.0347997706202809, 7139: 0.0115999235400936, 7224: 0.0115999235400936}"
614,"{2240: 0.1490968173563987, 2584: 0.1490968173563987, 2732: 0.0596387269425595, 2745: 0.1490968173563987, 2792: 0.0799961770046831, 3132: 0.0349804071490012, 3141: 0.0524706107235018, 4277: 0.0387078275829112, 4721: 0.2359170410016247, 4798: 0.2293797190098442, 5000: 0.299378763261015, 5186: 0.0588860747395584, 7942: 0.0358405810952881, 8113: 0.0298193634712797}"
615,"{3632: 0.238937207301921, 3642: 0.238937207301921, 3645: 0.3584058109528816, 3650: 0.238937207301921, 3651: 0.238937207301921, 3653: 0.1194686036509605, 3655: 0.1194686036509605, 3663: 0.1194686036509605, 3894: 0.0377788397209213, 3904: 0.0377788397209213, 3907: 0.056668259581382, 3912: 0.0377788397209213, 3913: 0.0377788397209213, 3915: 0.0188894198604606, 3917: 0.0188894198604606, 3925: 0.0188894198604606, 4509: 0.077989104463347, 5849: 0.0182356876612826, 5996: 0.0267609672178151, 7687: 0.5763165440122335, 7889: 0.1792029054764407, 8060: 0.1490968173563987, 9247: 0.7380292459141737, 9294: 0.3690146229570868, 9449: 0.0769377807512185, 10122: 0.0034406957851476, 10323: 0.0034406957851476, 10524: 0.0034406957851476}"
616,"{691: 0.0115999235400936, 6031: 0.0267609672178151, 7675: 0.5763165440122335, 7709: 0.5763165440122335, 9612: 0.0034406957851476, 9733: 0.0034406957851476, 9854: 0.0034406957851476, 9975: 0.0034406957851476, 10096: 0.0034406957851476}"
617,{}
618,"{1991: 0.0449584249259294, 1999: 0.0449584249259294, 2812: 0.0266653923348943, 3271: 0.0334512090222689, 3408: 0.0143362324381152, 3588: 0.238937207301921, 3850: 0.0377788397209213, 4501: 0.0194972761158367, 4549: 0.0584918283475102, 5016: 0.0748446908152537, 5206: 0.0196286915798528, 7641: 0.2881582720061167, 9149: 0.2460097486380579, 9170: 0.1230048743190289, 9522: 0.0011468985950492, 9643: 0.0011468985950492, 9764: 0.0011468985950492, 9885: 0.0011468985950492, 10006: 0.0011468985950492, 10165: 0.0011468985950492, 10366: 0.0011468985950492, 10567: 0.0011468985950492}"
619,"{958: 0.0115999235400936, 987: 0.0231998470801873, 999: 0.0347997706202809, 1000: 0.0231998470801873, 1007: 0.0115999235400936, 1228: 0.0115999235400936, 1257: 0.0231998470801873, 1269: 0.0347997706202809, 1270: 0.0231998470801873, 1277: 0.0115999235400936, 1395: 0.0115999235400936, 1424: 0.0231998470801873, 1436: 0.0347997706202809, 1437: 0.0231998470801873, 1444: 0.0115999235400936, 3212: 0.0174902035745006, 3216: 0.0349804071490012, 5628: 0.0642263213227563, 9196: 1.1070438688712607, 10123: 0.0045875943801968, 10324: 0.0045875943801968, 10525: 0.0045875943801968}"
620,"{363: 0.0115999235400936, 370: 0.0115999235400936, 376: 0.0115999235400936, 383: 0.0115999235400936, 1787: 1.9999044251170792, 2407: 0.0321131606613781, 3572: 0.238937207301921, 3834: 0.0377788397209213, 6713: 0.0115999235400936, 6720: 0.0115999235400936, 6847: 0.0115999235400936, 6848: 0.0115999235400936, 6851: 0.0115999235400936, 6852: 0.0115999235400936, 7577: 0.8644748160183503, 7743: 1.152633088024467, 8804: 0.0321131606613781, 8807: 0.0321131606613781, 8899: 0.0321131606613781, 8902: 0.0321131606613781, 9576: 0.0022937971900984, 9697: 0.0022937971900984, 9818: 0.0022937971900984, 9939: 0.0022937971900984, 10060: 0.0022937971900984}"
621,"{2038: 0.0321131606613781, 10186: 0.0022937971900984, 10229: 0.0045875943801968, 10387: 0.0022937971900984, 10430: 0.0045875943801968, 10588: 0.0022937971900984, 10631: 0.0045875943801968}"
622,"{5643: 0.0321131606613781, 5644: 0.0321131606613781, 5650: 0.0642263213227563}"
623,"{186: 0.0115999235400936, 201: 0.0115999235400936, 2301: 0.0596387269425595, 2597: 0.2087355442989582, 3793: 0.0186371021695498, 4780: 0.0943668164006499, 4857: 0.0917518876039376, 8407: 0.1786294561789161}"
624,"{1063: 0.0115999235400936, 1100: 0.0115999235400936, 4198: 0.0387078275829112, 7569: 1.440791360030584, 9271: 0.4920194972761158}"
625,"{3809: 0.0559113065086495, 4594: 0.0389945522316735, 7828: 0.0358405810952881, 7999: 0.0298193634712797, 8348: 0.0595431520596387, 8369: 0.0595431520596387, 8370: 0.1190863041192774, 8375: 0.1190863041192774, 8377: 0.1786294561789161, 8380: 0.1190863041192774, 8381: 0.0595431520596387, 8383: 0.0595431520596387, 8384: 0.1190863041192774, 8389: 0.0595431520596387, 8390: 0.0595431520596387, 8391: 0.1190863041192774, 8392: 0.0595431520596387, 8396: 0.0595431520596387, 8401: 0.0595431520596387, 8402: 0.0595431520596387, 9098: 0.8610341202332027}"
626,"{3344: 0.0334512090222689, 3350: 0.0669024180445378, 3353: 0.1003536270668068, 3481: 0.0143362324381152, 3487: 0.0286724648762305, 3490: 0.0430086973143457, 3737: 0.0226665392334894, 3738: 0.0339998088502341, 5547: 0.1283336519162763, 9444: 0.0769377807512185, 9445: 0.0769377807512185, 9451: 0.0769377807512185, 9499: 0.0769377807512185}"
627,{}
628,{}
629,"{1910: 0.0443467456752365, 2353: 0.0642263213227563, 2354: 0.0321131606613781, 2355: 0.0321131606613781, 4340: 0.0258052183886074, 4886: 0.0095106565994456, 5771: 0.0239510656599445, 5920: 0.0298193634712797, 8394: 0.1190863041192774, 9104: 0.3690146229570868, 9138: 0.4920194972761158, 10300: 0.0057344929752461, 10313: 0.0011468985950492, 10316: 0.0034406957851476, 10501: 0.0057344929752461, 10514: 0.0011468985950492, 10517: 0.0034406957851476, 10702: 0.0057344929752461, 10715: 0.0011468985950492, 10718: 0.0034406957851476}"
630,{2971: 0.057344929752461}
631,{}
632,"{3971: 0.0688139157029532, 4046: 0.0688139157029532, 5890: 0.0182356876612826, 5900: 0.0364713753225652, 6032: 0.0267609672178151, 6039: 0.0535219344356303, 6082: 0.0267609672178151, 10305: 0.0057344929752461, 10506: 0.0057344929752461, 10707: 0.0057344929752461}"
633,"{2599: 0.1490968173563987, 2604: 0.119277453885119, 7782: 0.1075217432858644, 7953: 0.0894580904138392, 9324: 1.3530536175093189}"
634,"{3322: 0.0334512090222689, 3459: 0.0143362324381152, 7567: 1.152633088024467, 7711: 0.8644748160183503, 7794: 0.1075217432858644, 7856: 0.1075217432858644, 7858: 0.0358405810952881, 7859: 0.0716811621905763, 7886: 0.1075217432858644, 7896: 0.0716811621905763, 7898: 0.1433623243811526, 7965: 0.0894580904138392, 8027: 0.0894580904138392, 8029: 0.0298193634712797, 8030: 0.0596387269425595, 8057: 0.0894580904138392, 8067: 0.0596387269425595, 8069: 0.119277453885119, 9247: 0.7380292459141737, 9252: 0.3690146229570868, 9460: 0.0769377807512185}"
