B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone
2506,437096,34.051402,-118.247851,22:28,22:29,Gluten-free Restaurant,663,14798.823,0.986607142857143,1
2507,437096,34.051402,-118.247851,22:30,22:31,Restaurant,484,10803.364,0.720238095238095,1
2508,437096,34.051402,-118.247851,22:31,22:32,Neighborhood,318,7098.078,0.473214285714286,1
2509,437096,34.051402,-118.247851,22:32,22:33,Outdoors & Recreation,382,8526.622,0.568452380952381,1
2510,437096,34.051402,-118.247851,22:34,22:35,Burger Joint,411,9173.931,0.611607142857143,1
2511,437096,34.051402,-118.247851,22:41,22:42,Community College,251,5602.571,0.74702380952381,1
2512,437096,34.051402,-118.247851,22:42,22:43,Thai Restaurant,499,11138.179,2.22767857142857,1
2513,437096,34.051402,-118.247851,22:43,22:44,Planetarium,301,6718.621,0.447916666666667,1
2514,437096,34.051402,-118.247851,22:49,22:50,Storage Facility,217,4843.657,0.645833333333333,1
2515,437096,34.051402,-118.247851,22:53,22:54,Bakery,504,11249.784,0.75,1
2516,437096,34.051402,-118.247851,22:54,22:55,Pet Store,319,7120.399,0.474702380952381,1
2517,437096,34.051402,-118.247851,22:55,22:56,Shrine,325,7254.325,0.967261904761905,1
2518,437096,34.051402,-118.247851,22:57,22:58,Brazilian Restaurant,328,7321.288,0.976190476190476,1
2519,437096,34.051402,-118.247851,22:58,22:59,Car Dealership,250,5580.25,0.744047619047619,1
2520,437096,34.051402,-118.247851,22:59,23:00,Comedy Club,639,14263.119,0.950892857142857,1
2521,437096,34.051402,-118.247851,23:01,23:02,Storage Facility,129,2879.409,0.191964285714286,1
2522,437096,34.051402,-118.247851,23:09,23:10,Sporting Goods Shop,334,7455.214,1.98809523809524,1
2523,437096,34.051402,-118.247851,23:17,23:18,Storage Facility,291,6495.411,0.866071428571429,1
2524,437096,34.051402,-118.247851,23:18,23:19,Bridal Shop,383,8548.943,1.70982142857143,1
2525,437096,34.051402,-118.247851,23:20,23:21,Stadium,151,3370.471,0.449404761904762,1
2526,437096,34.051402,-118.247851,23:21,23:22,Ethiopian Restaurant,127,2834.767,0.188988095238095,1
2527,437096,34.051402,-118.247851,23:22,23:23,Fish & Chips Shop,483,10781.043,0.71875,1
2528,437096,34.051402,-118.247851,23:26,23:27,Australian Restaurant,562,12544.402,0.836309523809524,1
2529,437096,34.051402,-118.247851,23:27,23:28,Arts & Crafts Store,434,9687.314,1.29166666666667,1
2530,437096,34.051402,-118.247851,23:30,23:31,Latin American Restaurant,246,5490.966,0.366071428571429,1
2531,437096,34.051402,-118.247851,23:31,23:32,Gluten-free Restaurant,661,14754.181,1.9672619047619,1
2532,437096,34.051402,-118.247851,23:33,23:34,Miscellaneous Shop,160,3571.36,0.238095238095238,1
2533,437096,34.051402,-118.247851,23:39,23:40,Parking,567,12656.007,0.84375,1
2534,437096,34.051402,-118.247851,23:42,23:43,Pet Store,521,11629.241,0.775297619047619,1
2535,437096,34.051402,-118.247851,23:47,23:48,Residential Building (Apartment / Condo),98,2187.458,0.145833333333333,1
2536,437096,34.051402,-118.247851,23:48,23:49,Beach,381,8504.301,0.566964285714286,1
2537,437096,34.051402,-118.247851,23:50,23:51,Cuban Restaurant,192,4285.632,0.571428571428571,1
3594,443959,34.043418,-118.248138,00:00,00:01,Castle,634,14151.514,0.943452380952381,1
3595,443959,34.043418,-118.248138,00:03,00:04,Military Base,185,4129.385,0.275297619047619,1
3596,443959,34.043418,-118.248138,00:04,00:05,Beer Garden,105,2343.705,0.15625,1
3597,443959,34.043418,-118.248138,00:06,00:07,Wings Joint,208,4642.768,0.30952380952381,1
3598,443959,34.043418,-118.248138,00:10,00:11,Hot Dog Joint,262,5848.102,0.389880952380952,1
3599,443959,34.043418,-118.248138,00:13,00:14,Automotive Shop,355,7923.955,0.52827380952381,1
3600,443959,34.043418,-118.248138,00:15,00:16,Shop & Service,463,10334.623,0.688988095238095,1
3601,443959,34.043418,-118.248138,00:21,00:22,Furniture / Home Store,153,3415.113,0.455357142857143,1
3602,443959,34.043418,-118.248138,00:26,00:27,Brazilian Restaurant,455,10156.055,0.677083333333333,1
3603,443959,34.043418,-118.248138,00:29,00:30,Sporting Goods Shop,179,3995.459,0.266369047619048,1
3604,443959,34.043418,-118.248138,00:31,00:32,Hobby Shop,360,8035.56,0.535714285714286,1
3605,443959,34.043418,-118.248138,00:33,00:34,Japanese Restaurant,165,3682.965,0.245535714285714,1
3606,443959,34.043418,-118.248138,00:38,00:39,Salad Place,235,5245.435,0.349702380952381,1
3607,443959,34.043418,-118.248138,00:39,00:40,Motorcycle Shop,515,11495.315,0.766369047619048,1
3608,443959,34.043418,-118.248138,00:41,00:42,Deli / Bodega,361,8057.881,0.537202380952381,1
3609,443959,34.043418,-118.248138,00:45,00:46,Office,534,11919.414,0.794642857142857,1
3610,443959,34.043418,-118.248138,00:48,00:49,City,471,10513.191,0.700892857142857,1
3611,443959,34.043418,-118.248138,00:53,00:54,Garden Center,640,14285.44,1.9047619047619,1
3612,443959,34.043418,-118.248138,00:56,00:57,Science Museum,574,12812.254,0.854166666666667,1
3613,443959,34.043418,-118.248138,00:58,00:59,College Stadium,280,6249.88,0.416666666666667,1
3614,443959,34.043418,-118.248138,01:02,01:03,Video Game Store,617,13772.057,0.918154761904762,1
3615,443959,34.043418,-118.248138,01:03,01:04,Library,419,9352.499,0.623511904761905,1
3616,443959,34.043418,-118.248138,01:04,01:05,Garden Center,339,7566.819,0.504464285714286,1
3617,443959,34.043418,-118.248138,01:05,01:06,Flea Market,653,14575.613,0.97172619047619,1
3618,443959,34.043418,-118.248138,01:08,01:09,Sporting Goods Shop,164,3660.644,0.244047619047619,1
3619,443959,34.043418,-118.248138,01:13,01:14,Eastern European Restaurant,139,3102.619,0.206845238095238,1
3620,443959,34.043418,-118.248138,01:14,01:15,Park,193,4307.953,0.287202380952381,1
3621,443959,34.043418,-118.248138,01:16,01:17,Thrift / Vintage Store,542,12097.982,0.806547619047619,1
3622,443959,34.043418,-118.248138,01:17,01:18,Rental Car Location,218,4865.978,0.324404761904762,1
3623,443959,34.043418,-118.248138,01:18,01:19,Cupcake Shop,204,4553.484,0.607142857142857,1
3624,443959,34.043418,-118.248138,01:21,01:22,Fast Food Restaurant,206,4598.126,0.306547619047619,1
3625,443959,34.043418,-118.248138,01:23,01:24,Video Game Store,419,9352.499,0.623511904761905,1
3626,443959,34.043418,-118.248138,01:29,01:30,Internet Cafe,386,8615.906,0.574404761904762,1
3627,443959,34.043418,-118.248138,01:31,01:32,Scenic Lookout,507,11316.747,0.754464285714286,1
3628,443959,34.043418,-118.248138,01:32,01:33,Law School,144,3214.224,0.214285714285714,1
3629,443959,34.043418,-118.248138,01:37,01:38,BBQ Joint,264,5892.744,0.392857142857143,1
3630,443959,34.043418,-118.248138,01:38,01:39,Cuban Restaurant,614,13705.094,0.913690476190476,1
3631,443959,34.043418,-118.248138,01:42,01:43,Pet Store,537,11986.377,2.39732142857143,1
3632,443959,34.043418,-118.248138,01:43,01:44,French Restaurant,438,9776.598,1.30357142857143,1
3633,443959,34.043418,-118.248138,01:44,01:45,Record Shop,352,7856.992,0.523809523809524,1
3634,443959,34.043418,-118.248138,01:45,01:46,Convenience Store,421,9397.141,1.87946428571429,1
3635,443959,34.043418,-118.248138,01:50,01:51,Spa / Massage,578,12901.538,0.860119047619048,1
3636,443959,34.043418,-118.248138,01:52,01:53,Hotel,588,13124.748,0.875,1
3637,443959,34.043418,-118.248138,01:54,01:55,Arts & Entertainment,525,11718.525,0.78125,1
3638,443959,34.043418,-118.248138,01:56,01:57,Performing Arts Venue,539,12031.019,0.802083333333333,1
3639,443959,34.043418,-118.248138,01:58,01:59,Casino,494,11026.574,0.735119047619048,1
3640,443959,34.043418,-118.248138,01:59,02:00,Asian Restaurant,211,4709.731,0.62797619047619,1
3641,443959,34.043418,-118.248138,02:01,02:02,Music Venue,251,5602.571,0.74702380952381,1
3642,443959,34.043418,-118.248138,02:03,02:04,Pet Service,314,7008.794,0.467261904761905,1
3643,443959,34.043418,-118.248138,02:04,02:05,Recycling Facility,354,7901.634,0.526785714285714,1
3644,443959,34.043418,-118.248138,02:05,02:06,Furniture / Home Store,582,12990.822,0.866071428571429,1
3645,443959,34.043418,-118.248138,02:06,02:07,Market,372,8303.412,0.553571428571429,1
3646,443959,34.043418,-118.248138,02:13,02:14,Hot Dog Joint,617,13772.057,0.918154761904762,1
3647,443959,34.043418,-118.248138,02:14,02:15,Tanning Salon,244,5446.324,0.726190476190476,1
3648,443959,34.043418,-118.248138,02:15,02:16,Other Nightlife,244,5446.324,0.363095238095238,1
3649,443959,34.043418,-118.248138,02:18,02:19,Flea Market,547,12209.587,0.813988095238095,1
3650,443959,34.043418,-118.248138,02:19,02:20,Train Station,119,2656.199,0.177083333333333,1
3651,443959,34.043418,-118.248138,02:20,02:21,Food & Drink Shop,526,11740.846,1.56547619047619,1
3652,443959,34.043418,-118.248138,02:21,02:22,Ferry,117,2611.557,0.174107142857143,1
3653,443959,34.043418,-118.248138,02:25,02:26,Pet Store,147,3281.187,0.21875,1
3654,443959,34.043418,-118.248138,02:27,02:28,Department Store,395,8816.795,0.587797619047619,1
3655,443959,34.043418,-118.248138,02:28,02:29,Department Store,442,9865.882,0.657738095238095,1
3656,443959,34.043418,-118.248138,02:29,02:30,Filipino Restaurant,306,6830.226,0.455357142857143,1
3657,443959,34.043418,-118.248138,02:31,02:32,Convenience Store,281,6272.201,0.836309523809524,1
3658,443959,34.043418,-118.248138,02:32,02:33,Jewelry Store,331,7388.251,0.492559523809524,1
3659,443959,34.043418,-118.248138,02:33,02:34,Camera Store,577,12879.217,0.858630952380952,1
3660,443959,34.043418,-118.248138,02:36,02:37,Pet Store,301,6718.621,0.447916666666667,1
3661,443959,34.043418,-118.248138,02:37,02:38,General Entertainment,282,6294.522,0.419642857142857,1
3662,443959,34.043418,-118.248138,02:42,02:43,Gluten-free Restaurant,671,14977.391,1.99702380952381,1
3663,443959,34.043418,-118.248138,02:44,02:45,Thrift / Vintage Store,260,5803.46,0.386904761904762,1
3664,443959,34.043418,-118.248138,02:45,02:46,Tea Room,311,6941.831,0.462797619047619,1
3665,443959,34.043418,-118.248138,02:49,02:50,Bar,475,10602.475,0.706845238095238,1
3666,443959,34.043418,-118.248138,02:50,02:51,Gas Station / Garage,625,13950.625,0.930059523809524,1
3667,443959,34.043418,-118.248138,02:54,02:55,Sorority House,430,9598.03,0.639880952380952,1
3668,443959,34.043418,-118.248138,03:00,03:01,Shop & Service,476,10624.796,0.708333333333333,1
3669,443959,34.043418,-118.248138,03:01,03:02,Mobile Phone Shop,178,3973.138,0.264880952380952,1
3670,443959,34.043418,-118.248138,03:02,03:03,Vegetarian / Vegan Restaurant,101,2254.421,0.150297619047619,1
3671,443959,34.043418,-118.248138,03:03,03:04,Video Game Store,90,2008.89,0.267857142857143,1
3672,443959,34.043418,-118.248138,03:04,03:05,Rest Area,228,5089.188,0.678571428571429,1
3673,443959,34.043418,-118.248138,03:16,03:17,Caribbean Restaurant,454,10133.734,2.02678571428571,1
3674,443959,34.043418,-118.248138,03:17,03:18,Cemetery,489,10914.969,0.727678571428571,1
3675,443959,34.043418,-118.248138,03:18,03:19,Ramen / Noodle House,402,8973.042,0.598214285714286,1
3676,443959,34.043418,-118.248138,03:21,03:22,Hotel,229,5111.509,0.34077380952381,1
3677,443959,34.043418,-118.248138,03:23,03:24,Molecular Gastronomy Restaurant,644,14374.724,0.958333333333333,1
3678,443959,34.043418,-118.248138,03:30,03:31,University,82,1830.322,0.12202380952381,1
3679,443959,34.043418,-118.248138,03:33,03:34,Beer Garden,365,8147.165,1.08630952380952,1
3680,443959,34.043418,-118.248138,03:38,03:39,Mall,547,12209.587,0.813988095238095,1
3681,443959,34.043418,-118.248138,03:40,03:41,Stadium,375,8370.375,0.558035714285714,1
3682,443959,34.043418,-118.248138,03:44,03:45,Vietnamese Restaurant,147,3281.187,0.21875,1
3683,443959,34.043418,-118.248138,03:46,03:47,Mexican Restaurant,605,13504.205,0.900297619047619,1
3684,443959,34.043418,-118.248138,03:53,03:54,Tea Room,385,8593.585,0.572916666666667,1
3685,443959,34.043418,-118.248138,03:56,03:57,Historic Site,93,2075.853,0.138392857142857,1
3686,443959,34.043418,-118.248138,03:58,03:59,Ferry,114,2544.594,0.508928571428571,1
3687,443959,34.043418,-118.248138,04:02,04:03,Filipino Restaurant,654,14597.934,1.94642857142857,1
3688,443959,34.043418,-118.248138,04:07,04:08,Music School,149,3325.829,0.22172619047619,1
3689,443959,34.043418,-118.248138,04:11,04:12,Arcade,362,8080.202,0.538690476190476,1
3690,443959,34.043418,-118.248138,04:18,04:19,Pet Service,136,3035.656,0.404761904761905,1
3691,443959,34.043418,-118.248138,04:22,04:23,Snack Place,386,8615.906,0.574404761904762,1
3692,443959,34.043418,-118.248138,04:23,04:24,Sandwich Place,124,2767.804,0.18452380952381,1
3693,443959,34.043418,-118.248138,04:24,04:25,Financial or Legal Service,381,8504.301,0.566964285714286,1
3694,443959,34.043418,-118.248138,04:25,04:26,Ramen / Noodle House,96,2142.816,0.142857142857143,1
3695,443959,34.043418,-118.248138,04:28,04:29,Malaysian Restaurant,300,6696.3,0.446428571428571,1
3696,443959,34.043418,-118.248138,04:46,04:47,Garden,478,10669.438,1.42261904761905,1
3697,443959,34.043418,-118.248138,04:47,04:48,Video Game Store,609,13593.489,0.90625,1
3698,443959,34.043418,-118.248138,04:51,04:52,Gluten-free Restaurant,389,8682.869,1.73660714285714,1
3699,443959,34.043418,-118.248138,04:55,04:56,Theater,468,10446.228,0.696428571428571,1
3700,443959,34.043418,-118.248138,04:57,04:58,Tea Room,558,12455.118,1.66071428571429,1
3701,443959,34.043418,-118.248138,04:59,05:00,Newsstand,519,11584.599,0.772321428571429,1
3702,443959,34.043418,-118.248138,05:00,05:01,Bakery,307,6852.547,0.456845238095238,1
3703,443959,34.043418,-118.248138,05:01,05:02,Pet Store,545,12164.945,0.811011904761905,1
3704,443959,34.043418,-118.248138,05:03,05:04,Dim Sum Restaurant,363,8102.523,0.540178571428571,1
3705,443959,34.043418,-118.248138,05:04,05:05,Turkish Restaurant,567,12656.007,0.84375,1
3706,443959,34.043418,-118.248138,05:05,05:06,Plaza,495,11048.895,0.736607142857143,1
3707,443959,34.043418,-118.248138,05:07,05:08,Camera Store,108,2410.668,0.160714285714286,1
3708,443959,34.043418,-118.248138,05:08,05:09,Pool Hall,526,11740.846,1.56547619047619,1
3709,443959,34.043418,-118.248138,05:10,05:11,Shop & Service,319,7120.399,0.474702380952381,1
3710,443959,34.043418,-118.248138,05:11,05:12,Mediterranean Restaurant,280,6249.88,0.833333333333333,1
3711,443959,34.043418,-118.248138,05:13,05:14,Shrine,316,7053.436,0.94047619047619,1
3712,443959,34.043418,-118.248138,05:16,05:17,Gym / Fitness Center,141,3147.261,0.419642857142857,1
3713,443959,34.043418,-118.248138,05:20,05:21,Arcade,210,4687.41,0.3125,1
3714,443959,34.043418,-118.248138,05:24,05:25,Dumpling Restaurant,345,7700.745,0.513392857142857,1
3715,443959,34.043418,-118.248138,05:25,05:26,Board Shop,654,14597.934,3.89285714285714,1
3716,443959,34.043418,-118.248138,05:27,05:28,Thrift / Vintage Store,348,7767.708,0.517857142857143,1
3717,443959,34.043418,-118.248138,05:28,05:29,Cuban Restaurant,86,1919.606,0.12797619047619,1
3718,443959,34.043418,-118.248138,05:32,05:33,Laundry Service,620,13839.02,2.76785714285714,1
3719,443959,34.043418,-118.248138,05:34,05:35,Beach,174,3883.854,0.258928571428571,1
3720,443959,34.043418,-118.248138,05:36,05:37,History Museum,649,14486.329,1.93154761904762,1
3721,443959,34.043418,-118.248138,05:39,05:40,Australian Restaurant,504,11249.784,0.75,1
3722,443959,34.043418,-118.248138,05:40,05:41,Nail Salon,353,7879.313,0.525297619047619,1
3723,443959,34.043418,-118.248138,05:41,05:42,Greek Restaurant,234,5223.114,0.348214285714286,1
3724,443959,34.043418,-118.248138,05:43,05:44,South American Restaurant,392,8749.832,0.583333333333333,1
3725,443959,34.043418,-118.248138,05:45,05:46,Cuban Restaurant,286,6383.806,0.425595238095238,1
3726,443959,34.043418,-118.248138,05:47,05:48,Antique Shop,481,10736.401,1.43154761904762,1
3727,443959,34.043418,-118.248138,05:50,05:51,Greek Restaurant,563,12566.723,2.51339285714286,1
3728,443959,34.043418,-118.248138,05:51,05:52,BBQ Joint,560,12499.76,0.833333333333333,1
3729,443959,34.043418,-118.248138,05:56,05:57,Smoke Shop,557,12432.797,0.828869047619048,1
3730,443959,34.043418,-118.248138,05:58,05:59,Parking,357,7968.597,0.53125,1
3731,443959,34.043418,-118.248138,05:59,06:00,Pet Service,157,3504.397,0.233630952380952,1
3732,443959,34.043418,-118.248138,06:01,06:02,Wings Joint,503,11227.463,1.49702380952381,1
3733,443959,34.043418,-118.248138,06:02,06:03,Market,182,4062.422,0.270833333333333,1
3734,443959,34.043418,-118.248138,06:05,06:06,Drugstore / Pharmacy,334,7455.214,0.994047619047619,1
3735,443959,34.043418,-118.248138,06:09,06:10,Flower Shop,507,11316.747,0.754464285714286,1
3736,443959,34.043418,-118.248138,06:12,06:13,Racetrack,320,7142.72,0.476190476190476,1
3737,443959,34.043418,-118.248138,06:14,06:15,River,225,5022.225,0.334821428571429,1
3738,443959,34.043418,-118.248138,06:22,06:23,Road,641,14307.761,0.953869047619047,1
3739,443959,34.043418,-118.248138,06:35,06:36,Synagogue,346,7723.066,0.514880952380952,1
3740,443959,34.043418,-118.248138,06:40,06:41,Art Gallery,666,14865.786,1.98214285714286,1
3741,443959,34.043418,-118.248138,06:43,06:44,Stadium,168,3749.928,0.25,1
3742,443959,34.043418,-118.248138,06:45,06:46,Food Truck,90,2008.89,0.133928571428571,1
3743,443959,34.043418,-118.248138,06:47,06:48,Ramen / Noodle House,107,2388.347,0.15922619047619,1
3744,443959,34.043418,-118.248138,06:52,06:53,Science Museum,250,5580.25,0.37202380952381,1
3745,443959,34.043418,-118.248138,06:54,06:55,Bridal Shop,617,13772.057,0.918154761904762,1
3746,443959,34.043418,-118.248138,06:57,06:58,Residential Building (Apartment / Condo),486,10848.006,0.723214285714286,1
3747,443959,34.043418,-118.248138,06:58,06:59,Concert Hall,368,8214.128,1.0952380952381,1
3748,443959,34.043418,-118.248138,07:01,07:02,Middle Eastern Restaurant,469,10468.549,0.697916666666667,1
3749,443959,34.043418,-118.248138,07:03,07:04,Playground,244,5446.324,0.726190476190476,1
3750,443959,34.043418,-118.248138,07:23,07:24,Dim Sum Restaurant,533,11897.093,0.793154761904762,1
3751,443959,34.043418,-118.248138,07:24,07:25,Tapas Restaurant,104,2321.384,0.154761904761905,1
3752,443959,34.043418,-118.248138,07:33,07:34,Bus Station,428,9553.388,1.91071428571429,1
3753,443959,34.043418,-118.248138,07:34,07:35,Dummy,88,1964.248,0.130952380952381,1
3754,443959,34.043418,-118.248138,07:39,07:40,Shop & Service,481,10736.401,0.71577380952381,1
3755,443959,34.043418,-118.248138,07:42,07:43,Moving Target,231,5156.151,0.34375,1
3756,443959,34.043418,-118.248138,07:50,07:51,Gym / Fitness Center,338,7544.498,0.50297619047619,1
3757,443959,34.043418,-118.248138,07:55,07:56,Burrito Place,328,7321.288,0.488095238095238,1
3758,443959,34.043418,-118.248138,07:57,07:58,Breakfast Spot,471,10513.191,0.700892857142857,1
3759,443959,34.043418,-118.248138,07:59,08:00,Salad Place,457,10200.697,1.36011904761905,1
3760,443959,34.043418,-118.248138,08:03,08:04,Molecular Gastronomy Restaurant,466,10401.586,0.693452380952381,1
3761,443959,34.043418,-118.248138,08:04,08:05,Internet Cafe,282,6294.522,0.419642857142857,1
3762,443959,34.043418,-118.248138,08:16,08:17,Sporting Goods Shop,422,9419.462,0.62797619047619,1
